Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
HONDA,FIT GP1,2011,1390,Automatic,Petrol,154000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,57.06875
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Kadawatha,2/4/2025,No Leasing,USED,Available,Available,Available,Available,64.5
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Kurunegala,2/4/2025,Ongoing Lease,USED,Available,Available,Available,Available,72
HONDA,FIT GP1,2013,1300,Automatic,Petrol,132000,Matara,2/3/2025,No Leasing,USED,Available,Available,Available,Available,67.5
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Nugegoda,2/3/2025,No Leasing,USED,Available,Available,Available,Available,69
HONDA,FIT GP1,2012,1300,Automatic,Petrol,143000,Hambantota,2/3/2025,Ongoing Lease,USED,Available,Available,Available,Available,68
HONDA,FIT GP1,2011,1390,Automatic,Petrol,154000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,61.63125
HONDA,FIT GP1,2012,1350,Automatic,Hybrid,143000,Hambantota,2/2/2025,No Leasing,USED,Available,Available,Available,Available,66.02903226
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Boralesgamuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,65.9
HONDA,FIT GP1,2013,1330,Automatic,Hybrid,132000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,69.5
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Kadawatha,2/2/2025,No Leasing,USED,Available,Available,Available,Available,64.5
HONDA,FIT GP1,2012,1300,Automatic,Petrol,143000,Kegalle,2/2/2025,No Leasing,USED,Available,Available,Available,Available,69.65
HONDA,FIT GP1,2012,1300,Automatic,Petrol,143000,Kurunegala,2/2/2025,No Leasing,USED,Available,Available,Available,Available,64.25
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Galle,2/1/2025,No Leasing,USED,Available,Available,Available,Available,70
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Kadawatha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,63.75
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Kadawatha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,67
HONDA,FIT GP1,2013,1500,Automatic,Hybrid,132000,Gampaha,2/1/2025,Ongoing Lease,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Piliyandala,1/31/2025,No Leasing,USED,Available,Available,Available,Available,63.75
HONDA,FIT GP1,2012,1330,Automatic,Petrol,143000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,62
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,66.02903226
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,66.5
HONDA,FIT GP1,2013,1500,Automatic,Hybrid,132000,Kandy,1/31/2025,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Gampaha,1/31/2025,No Leasing,USED,Available,Available,Available,Available,66.02903226
HONDA,FIT GP1,2011,1328,Automatic,Hybrid,154000,Veyangoda,1/30/2025,Ongoing Lease,USED,Available,Available,Available,Available,61.63125
HONDA,FIT GP1,2013,1300,Automatic,Petrol,132000,Galle,1/29/2025,No Leasing,USED,Available,Available,Available,Available,68.5
HONDA,FIT GP1,2012,1330,Automatic,Petrol,143000,Wattala,1/29/2025,No Leasing,USED,Available,Available,Available,Available,63.75
HONDA,FIT GP1,2012,1000,Automatic,Petrol,143000,Dehiwala-Mount-Lavinia,1/18/2025,No Leasing,USED,Available,Available,Available,Available,66.02903226
HONDA,FIT GP1,2013,1300,Automatic,Petrol,132000,Kurunegala,1/18/2025,No Leasing,USED,Available,Available,Available,Available,68.5
HONDA,FIT GP1,2012,1500,Automatic,Hybrid,143000,Moratuwa,1/17/2025,No Leasing,USED,Available,Available,Available,Available,64.5
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Kesbewa,1/17/2025,No Leasing,USED,Available,Available,Available,Available,68
HONDA,FIT GP1,2011,1330,Automatic,Petrol,154000,Kegalle,1/17/2025,No Leasing,USED,Available,Available,Available,Available,60.85
HONDA,FIT GP1,2012,1328,Automatic,Hybrid,143000,Mawanella,1/17/2025,No Leasing,USED,Available,Available,Available,Available,65.5
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Colombo,1/14/2025,No Leasing,USED,Available,Available,Available,Available,67
HONDA,FIT GP1,2012,1490,Automatic,Hybrid,143000,Dehiwala-Mount-Lavinia,1/12/2025,No Leasing,USED,Available,Available,Available,Available,66.02903226
HONDA,FIT GP1,2013,1330,Automatic,Hybrid,132000,Nugegoda,1/11/2025,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2012,1330,Automatic,Petrol,143000,Kandana,1/11/2025,No Leasing,USED,Available,Available,Available,Available,63.5
HONDA,FIT GP1,2010,1300,Automatic,Petrol,165000,Chilaw,1/11/2025,No Leasing,USED,Available,Available,Available,Available,65.5
HONDA,FIT GP1,2010,1300,Automatic,Petrol,165000,Chilaw,1/10/2025,No Leasing,USED,Available,Available,Available,Available,66
HONDA,FIT GP1,2014,1328,Automatic,Petrol,121000,Moneragala,1/10/2025,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Negombo,1/9/2025,Ongoing Lease,USED,Available,Available,Available,Available,64
HONDA,FIT GP1,2010,1330,Automatic,Hybrid,165000,Kegalle,1/8/2025,No Leasing,USED,Available,Available,Available,Available,64
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Dehiwala-Mount-Lavinia,1/7/2025,No Leasing,USED,Available,Available,Available,Available,72.5
HONDA,FIT GP1,2011,1330,Automatic,Petrol,154000,Matara,1/5/2025,No Leasing,USED,Available,Available,Available,Available,64.5
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Battaramulla,1/28/2025,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Kurunegala,1/26/2025,No Leasing,USED,Available,Available,Available,Available,60.75
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Colombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,66.75
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Panadura,1/23/2025,No Leasing,USED,Available,Available,Available,Available,70
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Dehiwala-Mount-Lavinia,1/22/2025,No Leasing,USED,Available,Available,Available,Available,64.75
HONDA,FIT GP1,2011,1330,Automatic,Hybrid,154000,Moratuwa,1/21/2025,No Leasing,USED,Available,Available,Available,Available,65
HONDA,FIT GP1,2012,1328,Automatic,Hybrid,143000,Mawanella,1/20/2025,No Leasing,USED,Available,Available,Available,Available,65.9
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Horana,1/19/2025,No Leasing,USED,Available,Not_Available,Available,Available,69.81111111
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Colombo,1/5/2025,No Leasing,USED,Available,Available,Available,Available,63.9
HONDA,FIT GP1,2010,1400,Automatic,Hybrid,165000,Kaduwela,1/4/2025,No Leasing,USED,Available,Available,Available,Available,65
HONDA,FIT GP1,2011,1328,Automatic,Hybrid,154000,Gampaha,1/3/2025,No Leasing,USED,Available,Available,Available,Available,61.63125
HONDA,FIT GP1,2013,1500,Automatic,Hybrid,132000,Panadura,1/2/2025,No Leasing,USED,Available,Available,Available,Available,68.5
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Dehiwala-Mount-Lavinia,1/1/2025,No Leasing,USED,Available,Available,Available,Available,65.5
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Matale,12/30/2024,No Leasing,USED,Available,Available,Available,Available,68.8
HONDA,FIT GP1,2013,1330,Automatic,Hybrid,132000,Kurunegala,12/28/2024,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Kottawa,12/25/2024,No Leasing,USED,Available,Available,Available,Available,61.75
HONDA,FIT GP1,2013,1300,Automatic,Hybrid,132000,Kiribathgoda,12/24/2024,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2011,1360,Automatic,Petrol,154000,Kandy,12/23/2024,No Leasing,USED,Available,Available,Available,Available,64.5
HONDA,FIT GP1,2011,1330,Automatic,Hybrid,154000,Kurunegala,12/21/2024,No Leasing,USED,Available,Available,Available,Available,63
HONDA,FIT GP1,2012,1300,Automatic,Hybrid,143000,Negombo,12/20/2024,No Leasing,USED,Available,Available,Available,Not_Available,67.7
HONDA,FIT GP1,2013,1300,Automatic,Petrol,132000,Dankotuwa,12/20/2024,No Leasing,USED,Available,Available,Available,Available,72.5
HONDA,FIT GP1,2012,1330,Automatic,Hybrid,143000,Minuwangoda,12/20/2024,No Leasing,USED,Available,Available,Available,Available,67.5
HONDA,FIT GP1,2010,1500,Automatic,Petrol,165000,Kuliyapitiya,12/20/2024,No Leasing,USED,Available,Available,Available,Available,65
HONDA,FIT GP1,2014,1400,Automatic,Hybrid,121000,Panadura,12/19/2024,Ongoing Lease,USED,Available,Available,Available,Available,73
HONDA,FIT GP1,2014,1390,Automatic,Petrol,121000,Negombo,12/19/2024,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1,2012,1300,Automatic,Petrol,143000,Colombo,12/16/2024,No Leasing,USED,Available,Available,Available,Available,66.75
HONDA,FIT GP1,2013,1330,Automatic,Hybrid,132000,Colombo,12/15/2024,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2010,1330,Automatic,Hybrid,165000,Kandy,12/11/2024,No Leasing,USED,Available,Available,Available,Available,64.7
HONDA,FIT GP1,2013,1300,Automatic,Petrol,132000,Kandy,12/9/2024,No Leasing,USED,Available,Available,Available,Available,69.81111111
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Horana,12/9/2024,No Leasing,USED,Available,Available,Available,Available,69.3
HONDA,FIT GP1,2011,1300,Automatic,Hybrid,154000,Wennappuwa,12/5/2024,No Leasing,USED,Available,Available,Available,Available,66.5
HONDA,FIT GP1,2012,1299,Automatic,Petrol,143000,Kandy,12/4/2024,No Leasing,USED,Available,Available,Available,Available,69.5
HONDA,FIT GP1,2011,1300,Automatic,Petrol,154000,Galle,12/4/2024,No Leasing,USED,Available,Available,Available,Available,61.9
HONDA,FIT GP1 10TH ANNIVERSARY,2012,1400,Automatic,Hybrid,143000,Beruwala,2/1/2025,No Leasing,USED,Available,Available,Available,Available,68.5
HONDA,FIT GP1 10TH ANNIVERSARY,2012,1300,Automatic,Hybrid,143000,Wennappuwa,1/18/2025,No Leasing,USED,Available,Available,Available,Available,68.5
HONDA,FIT GP1 10TH ANNIVERSARY,2011,1330,Automatic,Hybrid,154000,Katunayake,12/9/2024,No Leasing,USED,Available,Available,Available,Available,66.5
HONDA,FIT GP1 NAVI PREMIUM,2012,1300,Automatic,Hybrid,143000,Negombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,65.95
HONDA,FIT GP1 NAVI PREMIUM,2010,1330,Automatic,Hybrid,165000,Nugegoda,2/3/2025,No Leasing,USED,Available,Available,Available,Available,63.75
HONDA,FIT GP1 NAVI PREMIUM,2012,1300,Automatic,Hybrid,143000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,65.75
HONDA,FIT GP1 NAVI PREMIUM,2012,1300,Automatic,Hybrid,143000,Kandy,1/4/2025,No Leasing,USED,Available,Available,Available,Available,71.25
HONDA,FIT GP1 NAVI PREMIUM,2013,1300,Automatic,Hybrid,132000,Mulleriyawa,1/4/2025,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1 NAVI PREMIUM,2012,1330,Automatic,Hybrid,143000,Minuwangoda,12/22/2024,No Leasing,USED,Available,Available,Available,Available,67.5
HONDA,FIT GP1 NAVI PREMIUM,2013,1390,Automatic,Hybrid,132000,Colombo,12/19/2024,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1 NAVI PREMIUM,2013,1330,Automatic,Hybrid,132000,Kalutara,12/9/2024,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1 NAVI PREMIUM,2013,1300,Automatic,Petrol,132000,Negombo,12/9/2024,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP1 PREMIUM,2013,1330,Automatic,Hybrid,132000,Kalutara,2/1/2025,No Leasing,USED,Available,Available,Available,Available,72
HONDA,FIT GP1 PREMIUM,2013,1330,Automatic,Hybrid,132000,Kandy,1/17/2025,No Leasing,USED,Available,Available,Available,Available,69
HONDA,FIT GP1 SHES GOLD BATCH,2012,1330,Automatic,Hybrid,143000,Dehiwala-Mount-Lavinia,1/6/2025,No Leasing,USED,Available,Available,Available,Available,65.5
HONDA,FIT GP4,2012,1500,Automatic,Hybrid,143000,Kandy,1/4/2025,No Leasing,USED,Available,Available,Available,Available,72.5
HONDA,FIT GP4,2012,1500,Automatic,Petrol,143000,Colombo,12/15/2024,No Leasing,USED,Available,Available,Available,Available,78
HONDA,FIT GP4,2012,1500,Automatic,Hybrid,143000,Colombo,12/9/2024,No Leasing,USED,Available,Available,Available,Available,78.5
HONDA,FIT GP4 RS,2012,1500,Automatic,Hybrid,143000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,78
HONDA,FIT GP4 RS,2013,1500,Automatic,Hybrid,132000,Colombo,1/30/2025,No Leasing,USED,Available,Available,Available,Available,77.5
HONDA,FIT GP4 RS,2013,1500,Automatic,Hybrid,132000,Kandy,1/17/2025,No Leasing,USED,Available,Available,Available,Available,78.25
HONDA,FIT GP4 RS,2013,1500,Automatic,Petrol,132000,Colombo,1/6/2025,No Leasing,USED,Available,Available,Available,Available,78.75
HONDA,FIT GP4 RS,2012,1500,Automatic,Hybrid,143000,Gampaha,1/6/2025,No Leasing,USED,Available,Available,Available,Available,77.5
HONDA,FIT GP4 RS,2012,1500,Automatic,Petrol,143000,Colombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,78.5
HONDA,FIT GP4 RS,2013,1500,Automatic,Petrol,132000,Colombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,78.5
HONDA,FIT GP4 RS MUGAN,2015,1500,Automatic,Hybrid,110000,Kandy,2/3/2025,No Leasing,USED,Available,Available,Available,Available,78.5
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Dehiwala-Mount-Lavinia,2/5/2025,No Leasing,USED,Available,Available,Available,Available,73.5
HONDA,FIT GP5,2014,1500,Automatic,Petrol,121000,Galle,2/5/2025,No Leasing,USED,Available,Available,Available,Available,81.55384615
HONDA,FIT GP5,2016,1500,Automatic,Hybrid,99000,Battaramulla,2/5/2025,No Leasing,USED,Available,Available,Available,Available,92
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Kandana,2/5/2025,No Leasing,USED,Available,Available,Available,Available,82.75
HONDA,FIT GP5,2013,1490,Automatic,Hybrid,132000,Kandy,2/5/2025,No Leasing,USED,Available,Available,Available,Available,77.125
HONDA,FIT GP5,2014,1500,Automatic,Petrol,121000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Available,Available,75.95
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Nugegoda,2/5/2025,No Leasing,USED,Available,Available,Available,Available,88.9
HONDA,FIT GP5,2014,1495,Automatic,Hybrid,121000,Anuradapura,2/5/2025,No Leasing,USED,Available,Available,Available,Available,79.5
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Available,Available,87.32142857
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Anuradapura,2/5/2025,No Leasing,USED,Available,Available,Available,Available,81.55384615
HONDA,FIT GP5,2015,1490,Automatic,Petrol,110000,Kaduwela,2/5/2025,No Leasing,USED,Available,Available,Available,Available,80.9
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Nugegoda,2/3/2025,No Leasing,USED,Available,Available,Available,Available,80.9
HONDA,FIT GP5,2014,1500,Automatic,Petrol,121000,Kandy,2/3/2025,No Leasing,USED,Available,Available,Available,Available,80
HONDA,FIT GP5,2014,1490,Automatic,Hybrid,121000,Wattala,2/3/2025,No Leasing,USED,Available,Available,Available,Available,73
HONDA,FIT GP5,2014,1490,Automatic,Hybrid,121000,Kolonnawa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,77.3
HONDA,FIT GP5,2013,1490,Automatic,Petrol,132000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,77.125
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Nugegoda,2/1/2025,No Leasing,USED,Available,Available,Available,Available,77.125
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Nugegoda,2/1/2025,No Leasing,USED,Available,Available,Available,Available,90.9
HONDA,FIT GP5,2017,1500,Automatic,Hybrid,88000,Boralesgamuwa,2/1/2025,No Leasing,USED,Available,Available,Available,Available,92
HONDA,FIT GP5,2015,1500,Automatic,Petrol,110000,Dehiwala-Mount-Lavinia,2/1/2025,No Leasing,USED,Available,Available,Available,Available,87.32142857
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Dehiwala-Mount-Lavinia,1/31/2025,No Leasing,USED,Available,Available,Available,Available,87.5
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Kiribathgoda,1/30/2025,No Leasing,USED,Available,Available,Available,Available,81
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Pannipitiya,1/30/2025,No Leasing,USED,Available,Available,Available,Available,77.5
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Kaduwela,1/29/2025,No Leasing,USED,Available,Available,Available,Available,75.5
HONDA,FIT GP5,2014,1490,Automatic,Hybrid,121000,Malabe,1/18/2025,No Leasing,USED,Available,Available,Available,Available,82.5
HONDA,FIT GP5,2015,1450,Automatic,Hybrid,110000,Kalutara,1/17/2025,No Leasing,USED,Available,Available,Available,Available,80
HONDA,FIT GP5,2020,1500,Automatic,Hybrid,55000,Piliyandala,1/16/2025,Ongoing Lease,USED,Available,Available,Available,Available,80
HONDA,FIT GP5,2014,1490,Automatic,Hybrid,121000,Welisara,1/12/2025,No Leasing,USED,Available,Available,Available,Available,77
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Malabe,1/11/2025,No Leasing,USED,Available,Available,Available,Available,75.5
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Beruwala,1/11/2025,No Leasing,USED,Available,Available,Available,Available,80.9
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Kaduwela,1/10/2025,No Leasing,USED,Available,Not_Available,Available,Available,78
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Kaduwela,1/7/2025,No Leasing,USED,Available,Available,Available,Available,91
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Dehiwala-Mount-Lavinia,1/6/2025,No Leasing,USED,Available,Available,Available,Available,94.4375
HONDA,FIT GP5,2014,1490,Automatic,Petrol,121000,Trincomalee,1/5/2025,No Leasing,USED,Available,Available,Available,Available,83
HONDA,FIT GP5,2014,1500,Automatic,Petrol,121000,Matale,1/5/2025,No Leasing,USED,Available,Available,Available,Available,82.5
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Colombo,1/5/2025,Ongoing Lease,USED,Available,Available,Available,Available,75
HONDA,FIT GP5,2013,1500,Automatic,Hybrid,132000,Colombo,1/28/2025,No Leasing,USED,Available,Available,Available,Available,78.5
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Colombo,1/28/2025,No Leasing,USED,Available,Available,Available,Available,86
HONDA,FIT GP5,2017,1500,Automatic,Hybrid,88000,Mawanella,1/27/2025,No Leasing,USED,Available,Available,Available,Available,92
HONDA,FIT GP5,2013,1500,Automatic,Petrol,132000,Kurunegala,1/27/2025,No Leasing,USED,Available,Available,Available,Available,77.125
HONDA,FIT GP5,2014,1500,Automatic,Petrol,121000,Moratuwa,1/26/2025,No Leasing,USED,Available,Available,Available,Available,78
HONDA,FIT GP5,2015,1500,Automatic,Petrol,110000,Negombo,1/26/2025,No Leasing,USED,Available,Available,Available,Available,83
HONDA,FIT GP5,2018,1490,Automatic,Petrol,77000,Gampaha,1/25/2025,No Leasing,USED,Available,Available,Available,Available,68.9375
HONDA,FIT GP5,2014,1500,Automatic,Hybrid,121000,Kandy,1/25/2025,No Leasing,USED,Available,Available,Available,Available,79.75
HONDA,FIT GP5,2015,1500,Automatic,Hybrid,110000,Negombo,1/24/2025,No Leasing,USED,Available,Available,Available,Available,85.75
HONDA,FIT GP5,2014,1360,Automatic,Petrol,121000,Gampaha,1/24/2025,No Leasing,USED,Available,Available,Available,Available,81.55384615
HONDA,FIT GP5,2013,1490,Automatic,Hybrid,132000,Colombo,1/23/2025,No Leasing,USED,Available,Available,Available,Available,78.5
